destination_name,name,category,duration_hours,difficulty,price_npr,description,available_months
dest,"Garden Tour - Jakhera Lake(Lamahi,  Dang )",Nature,2,Easy,200,"Visit to botanical garden or park at Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
dest,Pandabeshwar Mahadev temple (Dharapani temple) Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Pandabeshwar Mahadev temple (Dharapani temple),Cultural,2,Easy,300,Visit the historic temple complex at Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Pandabeshwar Mahadev temple (Dharapani temple),Cultural,3,Easy,200,Guided heritage walking tour at Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Pandabeshwar Mahadev temple (Dharapani temple),Cultural,2,Easy,500,Traditional Nepali dance performance at Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Pandabeshwar Mahadev temple (Dharapani temple),Cultural,2,Easy,800,Learn traditional Nepali pottery at Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Pandabeshwar Mahadev temple (Dharapani temple),Cultural,2,Easy,0,Explore local market and shops at Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Pandabeshwar Mahadev temple (Dharapani temple),Cultural,2,Easy,400,Visit the local museum at Pandabeshwar Mahadev temple (Dharapani temple),"1,2,3,4,5,9,10,11,12"
dest,"Chisapani, Banke Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Chisapani, Banke","3,4,5,9,10,11"
dest,"Mountain Trekking - Chisapani, Banke",Adventure,4,Moderate,1500,"Trek through mountain trails at Chisapani, Banke","3,4,5,9,10,11"
dest,"Sunrise Hike - Chisapani, Banke",Adventure,3,Moderate,500,"Early morning hike to viewpoint at Chisapani, Banke","3,4,5,9,10,11"
dest,"Rock Climbing - Chisapani, Banke",Adventure,3,Challenging,2000,"Guided rock climbing session at Chisapani, Banke","3,4,5,9,10,11"
dest,"River Crossing - Chisapani, Banke",Adventure,2,Moderate,800,"Cross a suspension bridge at Chisapani, Banke","3,4,5,9,10,11"
dest,"Mountain Biking - Chisapani, Banke",Adventure,4,Challenging,2500,"Mountain biking trail ride at Chisapani, Banke","3,4,5,9,10,11"
dest,"Camping Experience - Chisapani, Banke",Adventure,8,Moderate,3000,"Overnight camping in nature at Chisapani, Banke","3,4,5,9,10,11"
dest,Siwalik Hills Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Siwalik Hills,"3,4,5,9,10,11"
dest,Lake Boating - Siwalik Hills,Nature,2,Easy,500,Boating on the scenic lake at Siwalik Hills,"3,4,5,9,10,11"
dest,Waterfall Visit - Siwalik Hills,Nature,3,Easy,0,Visit to nearby waterfall at Siwalik Hills,"3,4,5,9,10,11"
dest,Nature Photography - Siwalik Hills,Nature,3,Easy,0,Photography at scenic viewpoints at Siwalik Hills,"3,4,5,9,10,11"
dest,Village Walk - Siwalik Hills,Nature,2,Easy,0,Walk through traditional villages at Siwalik Hills,"3,4,5,9,10,11"
dest,Viewpoint Visit - Siwalik Hills,Nature,1.5,Easy,0,Visit scenic viewpoint at Siwalik Hills,"3,4,5,9,10,11"
dest,Garden Tour - Siwalik Hills,Nature,2,Easy,200,Visit to botanical garden or park at Siwalik Hills,"3,4,5,9,10,11"
dest,Paklihawa Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Paklihawa,"3,4,5,9,10,11"
dest,Lake Boating - Paklihawa,Nature,2,Easy,500,Boating on the scenic lake at Paklihawa,"3,4,5,9,10,11"
dest,Waterfall Visit - Paklihawa,Nature,3,Easy,0,Visit to nearby waterfall at Paklihawa,"3,4,5,9,10,11"
dest,Nature Photography - Paklihawa,Nature,3,Easy,0,Photography at scenic viewpoints at Paklihawa,"3,4,5,9,10,11"
dest,Village Walk - Paklihawa,Nature,2,Easy,0,Walk through traditional villages at Paklihawa,"3,4,5,9,10,11"
dest,Viewpoint Visit - Paklihawa,Nature,1.5,Easy,0,Visit scenic viewpoint at Paklihawa,"3,4,5,9,10,11"
dest,Garden Tour - Paklihawa,Nature,2,Easy,200,Visit to botanical garden or park at Paklihawa,"3,4,5,9,10,11"
dest,Phoksundo lake Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Phoksundo lake,"3,4,5,9,10,11"
dest,Lake Boating - Phoksundo lake,Nature,2,Easy,500,Boating on the scenic lake at Phoksundo lake,"3,4,5,9,10,11"
dest,Waterfall Visit - Phoksundo lake,Nature,3,Easy,0,Visit to nearby waterfall at Phoksundo lake,"3,4,5,9,10,11"
dest,Nature Photography - Phoksundo lake,Nature,3,Easy,0,Photography at scenic viewpoints at Phoksundo lake,"3,4,5,9,10,11"
dest,Village Walk - Phoksundo lake,Nature,2,Easy,0,Walk through traditional villages at Phoksundo lake,"3,4,5,9,10,11"
dest,Viewpoint Visit - Phoksundo lake,Nature,1.5,Easy,0,Visit scenic viewpoint at Phoksundo lake,"3,4,5,9,10,11"
dest,Garden Tour - Phoksundo lake,Nature,2,Easy,200,Visit to botanical garden or park at Phoksundo lake,"3,4,5,9,10,11"
dest,Shey Gompa Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Shey Gompa,Cultural,2,Easy,300,Visit the historic temple complex at Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Shey Gompa,Cultural,3,Easy,200,Guided heritage walking tour at Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Shey Gompa,Cultural,2,Easy,500,Traditional Nepali dance performance at Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Shey Gompa,Cultural,2,Easy,800,Learn traditional Nepali pottery at Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Shey Gompa,Cultural,2,Easy,0,Explore local market and shops at Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Shey Gompa,Cultural,2,Easy,400,Visit the local museum at Shey Gompa,"1,2,3,4,5,9,10,11,12"
dest,Shey Phoksundo National Park Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Jungle Safari - Shey Phoksundo National Park,Wildlife,4,Moderate,3500,Jeep safari in the national park at Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Bird Watching - Shey Phoksundo National Park,Wildlife,3,Easy,500,Guided bird watching tour at Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Canoe Ride - Shey Phoksundo National Park,Wildlife,2,Easy,800,Canoe ride through the river at Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Elephant Safari - Shey Phoksundo National Park,Wildlife,3,Easy,2500,Elephant-back safari in the jungle at Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Nature Walk - Shey Phoksundo National Park,Nature,2,Easy,300,Guided walk through the forest at Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Wildlife Photography Tour - Shey Phoksundo National Park,Wildlife,4,Moderate,1500,Photography tour in jungle at Shey Phoksundo National Park,"1,2,3,10,11,12"
dest,Bon religion in dolpo Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Bon religion in dolpo,Cultural,2,Easy,300,Visit the historic temple complex at Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Bon religion in dolpo,Cultural,3,Easy,200,Guided heritage walking tour at Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Bon religion in dolpo,Cultural,2,Easy,500,Traditional Nepali dance performance at Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Bon religion in dolpo,Cultural,2,Easy,800,Learn traditional Nepali pottery at Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Bon religion in dolpo,Cultural,2,Easy,0,Explore local market and shops at Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Bon religion in dolpo,Cultural,2,Easy,400,Visit the local museum at Bon religion in dolpo,"1,2,3,4,5,9,10,11,12"
dest,Dho Tarap valley Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Dho Tarap valley,Cultural,2,Easy,300,Visit the historic temple complex at Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Dho Tarap valley,Cultural,3,Easy,200,Guided heritage walking tour at Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Dho Tarap valley,Cultural,2,Easy,500,Traditional Nepali dance performance at Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Dho Tarap valley,Cultural,2,Easy,800,Learn traditional Nepali pottery at Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Dho Tarap valley,Cultural,2,Easy,0,Explore local market and shops at Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Dho Tarap valley,Cultural,2,Easy,400,Visit the local museum at Dho Tarap valley,"1,2,3,4,5,9,10,11,12"
dest,Ringmo Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Ringmo,Cultural,2,Easy,300,Visit the historic temple complex at Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Ringmo,Cultural,3,Easy,200,Guided heritage walking tour at Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Ringmo,Cultural,2,Easy,500,Traditional Nepali dance performance at Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Ringmo,Cultural,2,Easy,800,Learn traditional Nepali pottery at Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Ringmo,Cultural,2,Easy,0,Explore local market and shops at Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Ringmo,Cultural,2,Easy,400,Visit the local museum at Ringmo,"1,2,3,4,5,9,10,11,12"
dest,Suligad waterfall Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Suligad waterfall,"3,4,5,9,10,11"
dest,Lake Boating - Suligad waterfall,Nature,2,Easy,500,Boating on the scenic lake at Suligad waterfall,"3,4,5,9,10,11"
dest,Waterfall Visit - Suligad waterfall,Nature,3,Easy,0,Visit to nearby waterfall at Suligad waterfall,"3,4,5,9,10,11"
dest,Nature Photography - Suligad waterfall,Nature,3,Easy,0,Photography at scenic viewpoints at Suligad waterfall,"3,4,5,9,10,11"
dest,Village Walk - Suligad waterfall,Nature,2,Easy,0,Walk through traditional villages at Suligad waterfall,"3,4,5,9,10,11"
dest,Viewpoint Visit - Suligad waterfall,Nature,1.5,Easy,0,Visit scenic viewpoint at Suligad waterfall,"3,4,5,9,10,11"
dest,Garden Tour - Suligad waterfall,Nature,2,Easy,200,Visit to botanical garden or park at Suligad waterfall,"3,4,5,9,10,11"
dest,Rara Lake Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Rara Lake,"3,4,5,9,10,11"
dest,Lake Boating - Rara Lake,Nature,2,Easy,500,Boating on the scenic lake at Rara Lake,"3,4,5,9,10,11"
dest,Waterfall Visit - Rara Lake,Nature,3,Easy,0,Visit to nearby waterfall at Rara Lake,"3,4,5,9,10,11"
dest,Nature Photography - Rara Lake,Nature,3,Easy,0,Photography at scenic viewpoints at Rara Lake,"3,4,5,9,10,11"
dest,Village Walk - Rara Lake,Nature,2,Easy,0,Walk through traditional villages at Rara Lake,"3,4,5,9,10,11"
dest,Viewpoint Visit - Rara Lake,Nature,1.5,Easy,0,Visit scenic viewpoint at Rara Lake,"3,4,5,9,10,11"
dest,Garden Tour - Rara Lake,Nature,2,Easy,200,Visit to botanical garden or park at Rara Lake,"3,4,5,9,10,11"
dest,Rafting and Kayaking in Karnali Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,Mountain Trekking - Rafting and Kayaking in Karnali,Adventure,4,Moderate,1500,Trek through mountain trails at Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,Sunrise Hike - Rafting and Kayaking in Karnali,Adventure,3,Moderate,500,Early morning hike to viewpoint at Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,Rock Climbing - Rafting and Kayaking in Karnali,Adventure,3,Challenging,2000,Guided rock climbing session at Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,River Crossing - Rafting and Kayaking in Karnali,Adventure,2,Moderate,800,Cross a suspension bridge at Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,Mountain Biking - Rafting and Kayaking in Karnali,Adventure,4,Challenging,2500,Mountain biking trail ride at Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,Camping Experience - Rafting and Kayaking in Karnali,Adventure,8,Moderate,3000,Overnight camping in nature at Rafting and Kayaking in Karnali,"3,4,5,9,10,11"
dest,Rara National Park Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Rara National Park,"1,2,3,10,11,12"
dest,Jungle Safari - Rara National Park,Wildlife,4,Moderate,3500,Jeep safari in the national park at Rara National Park,"1,2,3,10,11,12"
dest,Bird Watching - Rara National Park,Wildlife,3,Easy,500,Guided bird watching tour at Rara National Park,"1,2,3,10,11,12"
dest,Canoe Ride - Rara National Park,Wildlife,2,Easy,800,Canoe ride through the river at Rara National Park,"1,2,3,10,11,12"
dest,Elephant Safari - Rara National Park,Wildlife,3,Easy,2500,Elephant-back safari in the jungle at Rara National Park,"1,2,3,10,11,12"
dest,Nature Walk - Rara National Park,Nature,2,Easy,300,Guided walk through the forest at Rara National Park,"1,2,3,10,11,12"
dest,Wildlife Photography Tour - Rara National Park,Wildlife,4,Moderate,1500,Photography tour in jungle at Rara National Park,"1,2,3,10,11,12"
dest,mugu Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of mugu,"3,4,5,9,10,11"
dest,Lake Boating - mugu,Nature,2,Easy,500,Boating on the scenic lake at mugu,"3,4,5,9,10,11"
dest,Waterfall Visit - mugu,Nature,3,Easy,0,Visit to nearby waterfall at mugu,"3,4,5,9,10,11"
dest,Nature Photography - mugu,Nature,3,Easy,0,Photography at scenic viewpoints at mugu,"3,4,5,9,10,11"
dest,Village Walk - mugu,Nature,2,Easy,0,Walk through traditional villages at mugu,"3,4,5,9,10,11"
dest,Viewpoint Visit - mugu,Nature,1.5,Easy,0,Visit scenic viewpoint at mugu,"3,4,5,9,10,11"
dest,Garden Tour - mugu,Nature,2,Easy,200,Visit to botanical garden or park at mugu,"3,4,5,9,10,11"
dest,Thakur Jiu temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Thakur Jiu temple,Cultural,2,Easy,300,Visit the historic temple complex at Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Thakur Jiu temple,Cultural,3,Easy,200,Guided heritage walking tour at Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Thakur Jiu temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Thakur Jiu temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Thakur Jiu temple,Cultural,2,Easy,0,Explore local market and shops at Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Thakur Jiu temple,Cultural,2,Easy,400,Visit the local museum at Thakur Jiu temple,"1,2,3,4,5,9,10,11,12"
dest,Chhapru Mahadev Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Chhapru Mahadev,Cultural,2,Easy,300,Visit the historic temple complex at Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Chhapru Mahadev,Cultural,3,Easy,200,Guided heritage walking tour at Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Chhapru Mahadev,Cultural,2,Easy,500,Traditional Nepali dance performance at Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Chhapru Mahadev,Cultural,2,Easy,800,Learn traditional Nepali pottery at Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Chhapru Mahadev,Cultural,2,Easy,0,Explore local market and shops at Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Chhapru Mahadev,Cultural,2,Easy,400,Visit the local museum at Chhapru Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Dofya Mahadev Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Dofya Mahadev,Cultural,2,Easy,300,Visit the historic temple complex at Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Dofya Mahadev,Cultural,3,Easy,200,Guided heritage walking tour at Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Dofya Mahadev,Cultural,2,Easy,500,Traditional Nepali dance performance at Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Dofya Mahadev,Cultural,2,Easy,800,Learn traditional Nepali pottery at Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Dofya Mahadev,Cultural,2,Easy,0,Explore local market and shops at Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Dofya Mahadev,Cultural,2,Easy,400,Visit the local museum at Dofya Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Thakurnath Mahadev Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Thakurnath Mahadev,Cultural,2,Easy,300,Visit the historic temple complex at Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Thakurnath Mahadev,Cultural,3,Easy,200,Guided heritage walking tour at Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Thakurnath Mahadev,Cultural,2,Easy,500,Traditional Nepali dance performance at Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Thakurnath Mahadev,Cultural,2,Easy,800,Learn traditional Nepali pottery at Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Thakurnath Mahadev,Cultural,2,Easy,0,Explore local market and shops at Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Thakurnath Mahadev,Cultural,2,Easy,400,Visit the local museum at Thakurnath Mahadev,"1,2,3,4,5,9,10,11,12"
dest,Tihar Gumba Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Tihar Gumba,Cultural,2,Easy,300,Visit the historic temple complex at Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Tihar Gumba,Cultural,3,Easy,200,Guided heritage walking tour at Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Tihar Gumba,Cultural,2,Easy,500,Traditional Nepali dance performance at Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Tihar Gumba,Cultural,2,Easy,800,Learn traditional Nepali pottery at Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Tihar Gumba,Cultural,2,Easy,0,Explore local market and shops at Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Tihar Gumba,Cultural,2,Easy,400,Visit the local museum at Tihar Gumba,"1,2,3,4,5,9,10,11,12"
dest,Nara La Pass Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Nara La Pass,"3,4,5,9,10,11"
dest,Lake Boating - Nara La Pass,Nature,2,Easy,500,Boating on the scenic lake at Nara La Pass,"3,4,5,9,10,11"
dest,Waterfall Visit - Nara La Pass,Nature,3,Easy,0,Visit to nearby waterfall at Nara La Pass,"3,4,5,9,10,11"
dest,Nature Photography - Nara La Pass,Nature,3,Easy,0,Photography at scenic viewpoints at Nara La Pass,"3,4,5,9,10,11"
dest,Village Walk - Nara La Pass,Nature,2,Easy,0,Walk through traditional villages at Nara La Pass,"3,4,5,9,10,11"
dest,Viewpoint Visit - Nara La Pass,Nature,1.5,Easy,0,Visit scenic viewpoint at Nara La Pass,"3,4,5,9,10,11"
dest,Garden Tour - Nara La Pass,Nature,2,Easy,200,Visit to botanical garden or park at Nara La Pass,"3,4,5,9,10,11"
dest,Chyakpalung Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Chyakpalung,"3,4,5,9,10,11"
dest,Lake Boating - Chyakpalung,Nature,2,Easy,500,Boating on the scenic lake at Chyakpalung,"3,4,5,9,10,11"
dest,Waterfall Visit - Chyakpalung,Nature,3,Easy,0,Visit to nearby waterfall at Chyakpalung,"3,4,5,9,10,11"
dest,Nature Photography - Chyakpalung,Nature,3,Easy,0,Photography at scenic viewpoints at Chyakpalung,"3,4,5,9,10,11"
dest,Village Walk - Chyakpalung,Nature,2,Easy,0,Walk through traditional villages at Chyakpalung,"3,4,5,9,10,11"
dest,Viewpoint Visit - Chyakpalung,Nature,1.5,Easy,0,Visit scenic viewpoint at Chyakpalung,"3,4,5,9,10,11"
dest,Garden Tour - Chyakpalung,Nature,2,Easy,200,Visit to botanical garden or park at Chyakpalung,"3,4,5,9,10,11"
dest,Tso Lamgyok Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Tso Lamgyok,"3,4,5,9,10,11"
dest,Lake Boating - Tso Lamgyok,Nature,2,Easy,500,Boating on the scenic lake at Tso Lamgyok,"3,4,5,9,10,11"
dest,Waterfall Visit - Tso Lamgyok,Nature,3,Easy,0,Visit to nearby waterfall at Tso Lamgyok,"3,4,5,9,10,11"
dest,Nature Photography - Tso Lamgyok,Nature,3,Easy,0,Photography at scenic viewpoints at Tso Lamgyok,"3,4,5,9,10,11"
